title,population,operation_level,visiting_status,datetime_of_data
FPC ALDERSON,723,Level 1,Not Suspended,2023-12-03 10:42:37 PST
FCI ALICEVILLE,"1,633",Level 1,Not Suspended,2023-12-03 10:42:53 PST
FCI ALLENWOOD LOW,"1,030",Level 1,Suspended,2023-12-03 10:43:09 PST
FCI ALLENWOOD MEDIUM,"1,287",Level 1,Not Suspended,2023-12-03 10:43:24 PST
USP ALLENWOOD,298,Level 1,Not Suspended,2023-12-03 10:43:40 PST
FCI ASHLAND,"1,314",Level 1,Not Suspended,2023-12-03 10:43:55 PST
USP ATLANTA,"1,923",Level 1,Not Suspended,2023-12-03 10:44:11 PST
USP ATWATER,"1,153",Level 1,Not Suspended,2023-12-03 10:44:26 PST
FCI BASTROP,"1,107",Level 1,Not Suspended,2023-12-03 10:44:42 PST
FCI BEAUMONT LOW,"2,048",Level 1,Suspended,2023-12-03 10:44:57 PST
FCI BEAUMONT MEDIUM,"1,685",Level 1,Suspended,2023-12-03 10:45:13 PST
USP BEAUMONT,"1,041",Level 1,Suspended,2023-12-03 10:45:28 PST
FCI BECKLEY,"1,702",Level 1,Not Suspended,2023-12-03 10:45:43 PST
FCI BENNETTSVILLE,"1,601",Level 1,Not Suspended,2023-12-03 10:45:59 PST
FCI BERLIN,784,Level 1,Not Suspended,2023-12-03 10:46:14 PST
USP BIG SANDY,"1,385",Level 1,Not Suspended,2023-12-03 10:46:30 PST
FCI BIG SPRING,"1,092",Level 1,Not Suspended,2023-12-03 10:46:46 PST
MDC BROOKLYN,"1,599",Level 1,Not Suspended,2023-12-03 10:47:01 PST
FPC BRYAN,697,Level 1,Not Suspended,2023-12-03 10:47:16 PST
FCI BUTNER MEDIUM II,"1,454",Level 1,Suspended,2023-12-03 10:47:32 PST
FCI BUTNER LOW,957,Level 1,Suspended,2023-12-03 10:47:47 PST
FCI BUTNER MEDIUM I,878,Level 1,Suspended,2023-12-03 10:48:02 PST
FMC BUTNER,834,Level 1,Suspended,2023-12-03 10:48:18 PST
USP CANAAN,"1,269",Level 1,Suspended,2023-12-03 10:48:34 PST
FMC CARSWELL,979,Level 1,Not Suspended,2023-12-03 10:48:49 PST
MCC CHICAGO,482,Level 1,Not Suspended,2023-12-03 10:49:05 PST
FCI COLEMAN LOW,"2,014",Level 1,Suspended,2023-12-03 10:49:20 PST
FCI COLEMAN MEDIUM,"1,564",Level 1,Not Suspended,2023-12-03 10:49:36 PST
USP COLEMAN II,"1,201",Level 1,Not Suspended,2023-12-03 10:49:51 PST
USP COLEMAN I,"1,405",Level 1,Not Suspended,2023-12-03 10:50:07 PST
FCI CUMBERLAND,"1,058",Level 1,Not Suspended,2023-12-03 10:50:23 PST
FCI DANBURY,932,Level 1,Not Suspended,2023-12-03 10:50:38 PST
FMC DEVENS,895,Level 1,Not Suspended,2023-12-03 10:50:53 PST
FCI DUBLIN,692,Level 1,Not Suspended,2023-12-03 10:51:09 PST
FPC DULUTH,433,Level 1,Not Suspended,2023-12-03 10:51:25 PST
FCI EDGEFIELD,"1,994",Level 1,Not Suspended,2023-12-03 10:51:42 PST
FCI EL RENO,"1,230",Level 1,Not Suspended,2023-12-03 10:51:58 PST
FCI ELKTON,"1,949",Level 1,Not Suspended,2023-12-03 10:52:13 PST
FCI ENGLEWOOD,904,Level 1,Not Suspended,2023-12-03 10:52:29 PST
FCI ESTILL,52,Level 1,Not Suspended,2023-12-03 10:52:44 PST
FCI FAIRTON,817,Level 1,Not Suspended,2023-12-03 10:53:00 PST
FCI FLORENCE,"1,289",Level 1,Not Suspended,2023-12-03 10:53:15 PST
USP FLORENCE ADMAX,332,Level 1,Not Suspended,2023-12-03 10:53:31 PST
USP FLORENCE - HIGH,956,Level 1,Not Suspended,2023-12-03 10:53:46 PST
FCI FORREST CITY MEDIUM,"1,687",Level 1,Not Suspended,2023-12-03 10:54:02 PST
FCI FORREST CITY LOW,"1,762",Level 1,Not Suspended,2023-12-03 10:54:17 PST
FCI FORT DIX,"3,805",Level 1,Not Suspended,2023-12-03 10:54:33 PST
FMC FORT WORTH,"1,481",Level 1,Not Suspended,2023-12-03 10:54:48 PST
FCI GILMER,"1,678",Level 1,Not Suspended,2023-12-03 10:55:04 PST
FCI GREENVILLE,"1,256",Level 1,Not Suspended,2023-12-03 10:55:20 PST
MDC GUAYNABO,"1,170",Level 1,Suspended,2023-12-03 10:55:36 PST
FCI HAZELTON,"2,031",Level 1,Not Suspended,2023-12-03 10:55:51 PST
USP HAZELTON,"1,576",Level 1,Not Suspended,2023-12-03 10:56:07 PST
