title,population,operation_level,visiting_status,datetime_of_data
FPC ALDERSON,723,Level 1,Not Suspended,2023-12-01 11:17:41 PST
FCI ALICEVILLE,"1,633",Level 1,Not Suspended,2023-12-01 11:17:57 PST
FCI ALLENWOOD LOW,"1,030",Level 1,Suspended,2023-12-01 11:18:13 PST
FCI ALLENWOOD MEDIUM,"1,287",Level 1,Not Suspended,2023-12-01 11:18:28 PST
USP ALLENWOOD,298,Level 1,Not Suspended,2023-12-01 11:18:43 PST
FCI ASHLAND,"1,314",Level 1,Not Suspended,2023-12-01 11:18:59 PST
USP ATLANTA,"1,923",Level 1,Not Suspended,2023-12-01 11:19:14 PST
USP ATWATER,"1,153",Level 1,Not Suspended,2023-12-01 11:19:30 PST
FCI BASTROP,"1,107",Level 1,Not Suspended,2023-12-01 11:19:45 PST
FCI BEAUMONT LOW,"2,048",Level 1,Suspended,2023-12-01 11:20:01 PST
FCI BEAUMONT MEDIUM,"1,685",Level 1,Suspended,2023-12-01 11:20:16 PST
USP BEAUMONT,"1,041",Level 1,Suspended,2023-12-01 11:20:31 PST
FCI BECKLEY,"1,702",Level 1,Not Suspended,2023-12-01 11:20:47 PST
FCI BENNETTSVILLE,"1,601",Level 1,Not Suspended,2023-12-01 11:21:02 PST
FCI BERLIN,784,Level 1,Not Suspended,2023-12-01 11:21:18 PST
USP BIG SANDY,"1,385",Level 1,Not Suspended,2023-12-01 11:21:33 PST
FCI BIG SPRING,"1,092",Level 1,Not Suspended,2023-12-01 11:21:49 PST
MDC BROOKLYN,"1,599",Level 1,Not Suspended,2023-12-01 11:22:05 PST
FPC BRYAN,697,Level 1,Not Suspended,2023-12-01 11:22:20 PST
FCI BUTNER MEDIUM II,"1,454",Level 1,Not Suspended,2023-12-01 11:22:35 PST
FCI BUTNER LOW,957,Level 1,Suspended,2023-12-01 11:22:51 PST
FCI BUTNER MEDIUM I,878,Level 1,Not Suspended,2023-12-01 11:23:06 PST
FMC BUTNER,834,Level 1,Not Suspended,2023-12-01 11:23:22 PST
USP CANAAN,"1,269",Level 1,Suspended,2023-12-01 11:23:38 PST
FMC CARSWELL,979,Level 1,Not Suspended,2023-12-01 11:23:53 PST
MCC CHICAGO,482,Level 1,Not Suspended,2023-12-01 11:24:09 PST
FCI COLEMAN LOW,"2,014",Level 1,Suspended,2023-12-01 11:24:24 PST
FCI COLEMAN MEDIUM,"1,564",Level 1,Not Suspended,2023-12-01 11:24:40 PST
USP COLEMAN II,"1,201",Level 1,Not Suspended,2023-12-01 11:24:58 PST
USP COLEMAN I,"1,405",Level 1,Not Suspended,2023-12-01 11:25:17 PST
FCI CUMBERLAND,"1,058",Level 1,Not Suspended,2023-12-01 11:25:34 PST
FCI DANBURY,932,Level 1,Not Suspended,2023-12-01 11:25:50 PST
FMC DEVENS,895,Level 1,Not Suspended,2023-12-01 11:26:06 PST
FCI DUBLIN,692,Level 1,Not Suspended,2023-12-01 11:26:23 PST
FPC DULUTH,433,Level 1,Not Suspended,2023-12-01 11:26:40 PST
FCI EDGEFIELD,"1,994",Level 1,Not Suspended,2023-12-01 11:26:59 PST
FCI EL RENO,"1,230",Level 1,Not Suspended,2023-12-01 11:27:15 PST
FCI ELKTON,"1,949",Level 1,Not Suspended,2023-12-01 11:27:31 PST
FCI ENGLEWOOD,904,Level 1,Not Suspended,2023-12-01 11:27:46 PST
FCI ESTILL,52,Level 1,Not Suspended,2023-12-01 11:28:02 PST
FCI FAIRTON,817,Level 1,Not Suspended,2023-12-01 11:28:17 PST
FCI FLORENCE,"1,289",Level 1,Not Suspended,2023-12-01 11:28:32 PST
USP FLORENCE ADMAX,332,Level 1,Not Suspended,2023-12-01 11:28:48 PST
USP FLORENCE - HIGH,956,Level 1,Not Suspended,2023-12-01 11:29:04 PST
FCI FORREST CITY MEDIUM,"1,687",Level 1,Not Suspended,2023-12-01 11:29:19 PST
FCI FORREST CITY LOW,"1,762",Level 1,Not Suspended,2023-12-01 11:29:35 PST
FCI FORT DIX,"3,805",Level 1,Not Suspended,2023-12-01 11:29:50 PST
FMC FORT WORTH,"1,481",Level 1,Not Suspended,2023-12-01 11:30:06 PST
FCI GILMER,"1,678",Level 1,Not Suspended,2023-12-01 11:30:21 PST
FCI GREENVILLE,"1,256",Level 1,Not Suspended,2023-12-01 11:30:37 PST
MDC GUAYNABO,"1,170",Level 1,Suspended,2023-12-01 11:30:52 PST
FCI HAZELTON,"2,031",Level 1,Not Suspended,2023-12-01 11:31:08 PST
USP HAZELTON,"1,576",Level 1,Not Suspended,2023-12-01 11:31:23 PST
FCI HERLONG,"1,486",Level 1,Not Suspended,2023-12-01 11:31:39 PST
FDC HONOLULU,291,Level 1,Not Suspended,2023-12-01 11:31:54 PST
FDC HOUSTON,719,Level 1,Not Suspended,2023-12-01 11:32:10 PST
FCI JESUP,"1,628",Level 1,Not Suspended,2023-12-01 11:32:26 PST
FCI LA TUNA,787,Level 1,Not Suspended,2023-12-01 11:32:43 PST
USP LEAVENWORTH,"2,028",Level 1,Not Suspended,2023-12-01 11:32:58 PST
USP LEE,"1,514",Level 1,Not Suspended,2023-12-01 11:33:14 PST
USP LEWISBURG,957,Level 1,Not Suspended,2023-12-01 11:33:29 PST
FMC LEXINGTON,"1,302",Level 1,Not Suspended,2023-12-01 11:33:45 PST
FCI LOMPOC,883,Level 1,Not Suspended,2023-12-01 11:34:01 PST
USP LOMPOC,"2,161",Level 1,Suspended,2023-12-01 11:34:16 PST
FCI LORETTO,821,Level 1,Not Suspended,2023-12-01 11:34:32 PST
MDC LOS ANGELES,635,Level 1,Not Suspended,2023-12-01 11:34:47 PST
FCI MANCHESTER,"1,090",Level 1,Not Suspended,2023-12-01 11:35:03 PST
FCI MARIANNA,"1,212",Level 1,Not Suspended,2023-12-01 11:35:18 PST
USP MARION,"1,317",Level 1,Not Suspended,2023-12-01 11:35:34 PST
USP MCCREARY,"1,639",Level 1,Suspended,2023-12-01 11:35:50 PST
FCI MCDOWELL,"1,551",Level 1,Not Suspended,2023-12-01 11:36:05 PST
FCI MCKEAN,"1,129",Level 1,Not Suspended,2023-12-01 11:36:20 PST
FCI MEMPHIS,"1,095",Level 1,Not Suspended,2023-12-01 11:36:36 PST
FCI MENDOTA,"1,128",Level 1,Suspended,2023-12-01 11:36:51 PST
FCI MIAMI,968,Level 1,Not Suspended,2023-12-01 11:37:07 PST
FDC MIAMI,964,Level 1,Not Suspended,2023-12-01 11:37:22 PST
FCI MILAN,"1,534",Level 1,Not Suspended,2023-12-01 11:37:38 PST
FPC MONTGOMERY,569,Level 1,Not Suspended,2023-12-01 11:37:54 PST
FCI MORGANTOWN,448,Level 1,Not Suspended,2023-12-01 11:38:09 PST
MCC NEW YORK,0,,Suspended,2023-12-01 11:38:25 PST
FCI OAKDALE II,"1,167",Level 1,Not Suspended,2023-12-01 11:38:40 PST
FCI OAKDALE I,793,Level 1,Not Suspended,2023-12-01 11:38:56 PST
FTC OKLAHOMA CITY,"1,320",Level 1,Not Suspended,2023-12-01 11:39:12 PST
FCI OTISVILLE,"1,046",Level 1,Not Suspended,2023-12-01 11:39:27 PST
FCI OXFORD,"1,014",Level 1,Not Suspended,2023-12-01 11:39:43 PST
FCI PEKIN,"1,281",Level 1,Not Suspended,2023-12-01 11:39:58 PST
FPC PENSACOLA,483,Level 1,Not Suspended,2023-12-01 11:40:13 PST
FCI PETERSBURG MEDIUM,"1,686",Level 1,Suspended,2023-12-01 11:40:29 PST
FCI PETERSBURG LOW,686,Level 1,Not Suspended,2023-12-01 11:40:45 PST
FDC PHILADELPHIA,963,Level 1,Not Suspended,2023-12-01 11:41:01 PST
FCI PHOENIX,"1,200",Level 1,Not Suspended,2023-12-01 11:41:16 PST
FCI POLLOCK,"1,538",Level 1,Not Suspended,2023-12-01 11:41:32 PST
USP POLLOCK,"1,048",Level 1,Not Suspended,2023-12-01 11:41:47 PST
FCI RAY BROOK,690,Level 1,Not Suspended,2023-12-01 11:42:03 PST
FMC ROCHESTER,581,Level 1,Not Suspended,2023-12-01 11:42:18 PST
FCI SAFFORD,619,Level 1,Not Suspended,2023-12-01 11:42:34 PST
MCC SAN DIEGO,648,Level 1,Not Suspended,2023-12-01 11:42:52 PST
FCI SANDSTONE,"1,133",Level 1,Suspended,2023-12-01 11:43:07 PST
FCI SCHUYLKILL,"1,010",Level 1,Not Suspended,2023-12-01 11:43:22 PST
FCI SEAGOVILLE,"1,732",Level 1,Not Suspended,2023-12-01 11:43:38 PST
FDC SEATAC,801,Level 1,Not Suspended,2023-12-01 11:43:53 PST
FCI SHERIDAN,"1,656",Level 1,Not Suspended,2023-12-01 11:44:09 PST
MCFP SPRINGFIELD,934,Level 1,Not Suspended,2023-12-01 11:44:24 PST
FCI TALLADEGA,"1,119",Level 1,Not Suspended,2023-12-01 11:44:42 PST
FCI TALLAHASSEE,954,Level 1,Not Suspended,2023-12-01 11:44:58 PST
FCI TERMINAL ISLAND,943,Level 1,Not Suspended,2023-12-01 11:45:13 PST
FCI TERRE HAUTE,"1,493",Level 1,Not Suspended,2023-12-01 11:45:28 PST
USP TERRE HAUTE,"1,098",Level 1,Not Suspended,2023-12-01 11:45:44 PST
FCI TEXARKANA,"1,211",Level 1,Not Suspended,2023-12-01 11:46:00 PST
FCI THOMSON,"1,555",Level 1,Not Suspended,2023-12-01 11:46:17 PST
FCI THREE RIVERS,"1,302",Level 1,Suspended,2023-12-01 11:46:33 PST
FCI TUCSON,403,Level 1,Suspended,2023-12-01 11:46:48 PST
USP TUCSON,"1,392",Level 1,Suspended,2023-12-01 11:47:03 PST
FCI VICTORVILLE MEDIUM I,"1,660",Level 1,Not Suspended,2023-12-01 11:47:20 PST
FCI VICTORVILLE MEDIUM II,"1,328",Level 1,Not Suspended,2023-12-01 11:47:35 PST
USP VICTORVILLE,"1,270",Level 1,Not Suspended,2023-12-01 11:47:52 PST
FCI WASECA,714,Level 1,Not Suspended,2023-12-01 11:48:08 PST
FCI WILLIAMSBURG,"1,357",Level 1,Not Suspended,2023-12-01 11:48:23 PST
FPC YANKTON,432,Level 1,Not Suspended,2023-12-01 11:48:42 PST
FCI YAZOO CITY MEDIUM,"1,411",Level 1,Not Suspended,2023-12-01 11:48:57 PST
FCI YAZOO CITY LOW,"1,474",Level 1,Not Suspended,2023-12-01 11:49:13 PST
USP YAZOO CITY,"1,522",Level 1,Not Suspended,2023-12-01 11:49:32 PST
